Time,BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL
2001-02-10 19:00:00+00:00,6.0,,1.0,3.0,,148.0,40.0,267.0,8.0,42.0,,14.0,,13.0
2001-02-10 20:00:00+00:00,7.0,,1.0,3.0,,200.0,33.0,340.0,7.0,51.0,,15.0,,15.0
2001-02-10 21:00:00+00:00,10.0,,2.0,5.0,,289.0,28.0,471.0,7.0,72.0,,19.0,,22.0
2001-02-10 22:00:00+00:00,12.0,,2.0,7.0,,271.0,24.0,440.0,7.0,70.0,,20.0,,31.0
2001-02-10 23:00:00+00:00,15.0,,3.0,8.0,,394.0,24.0,628.0,7.0,79.0,,24.0,,34.0
2001-02-11 00:00:00+00:00,18.0,,3.0,9.0,,407.0,20.0,644.0,7.0,95.0,,25.0,,42.0
2001-02-11 01:00:00+00:00,16.0,,3.0,9.0,,337.0,17.0,535.0,7.0,92.0,,23.0,,37.0
2001-02-11 02:00:00+00:00,13.0,,2.0,7.0,,288.0,15.0,456.0,7.0,76.0,,21.0,,31.0
2001-02-11 03:00:00+00:00,8.0,,1.0,5.0,,99.0,39.0,191.0,7.0,42.0,,15.0,,23.0
2001-02-11 04:00:00+00:00,5.0,,1.0,3.0,,210.0,26.0,348.0,7.0,47.0,,18.0,,18.0
2001-02-11 05:00:00+00:00,6.0,,1.0,3.0,,103.0,34.0,192.0,7.0,42.0,,15.0,,18.0
2001-02-11 06:00:00+00:00,5.0,,1.0,3.0,,141.0,26.0,242.0,7.0,40.0,,16.0,,16.0
2001-02-11 07:00:00+00:00,4.0,,1.0,3.0,,96.0,29.0,176.0,7.0,28.0,,16.0,,15.0
2001-02-11 08:00:00+00:00,3.0,,1.0,2.0,,90.0,30.0,168.0,7.0,37.0,,18.0,,12.0
2001-02-11 09:00:00+00:00,6.0,,1.0,3.0,,104.0,34.0,194.0,8.0,60.0,,25.0,,15.0
2001-02-11 10:00:00+00:00,5.0,,1.0,2.0,,88.0,42.0,177.0,10.0,53.0,,47.0,,13.0
2001-02-11 11:00:00+00:00,4.0,,1.0,2.0,,69.0,42.0,147.0,14.0,46.0,,59.0,,11.0
2001-02-11 12:00:00+00:00,3.0,,1.0,2.0,,44.0,41.0,109.0,20.0,22.0,,54.0,,10.0
2001-02-11 13:00:00+00:00,4.0,,1.0,2.0,,44.0,48.0,115.0,23.0,31.0,,38.0,,10.0
2001-02-11 14:00:00+00:00,5.0,,0.0,2.0,,41.0,45.0,107.0,30.0,39.0,,30.0,,12.0
2001-02-11 15:00:00+00:00,4.0,,0.0,2.0,,40.0,36.0,97.0,34.0,26.0,,25.0,,9.0
2001-02-11 16:00:00+00:00,2.0,,0.0,1.0,,27.0,31.0,73.0,32.0,18.0,,18.0,,6.0
2001-02-11 17:00:00+00:00,3.0,,0.0,2.0,,42.0,42.0,107.0,25.0,13.0,,18.0,,8.0
2001-02-11 18:00:00+00:00,5.0,,1.0,2.0,,90.0,59.0,197.0,12.0,29.0,,20.0,,11.0
2001-02-11 19:00:00+00:00,14.0,,2.0,5.0,,186.0,57.0,343.0,7.0,53.0,,22.0,,26.0
2001-02-11 20:00:00+00:00,18.0,,3.0,7.0,,363.0,37.0,593.0,7.0,65.0,,39.0,,32.0
2001-02-11 21:00:00+00:00,29.0,,6.0,12.0,,886.0,5.0,1364.0,7.0,134.0,,58.0,,55.0
2001-02-11 22:00:00+00:00,43.0,,7.0,19.0,,857.0,16.0,1330.0,7.0,133.0,,76.0,,85.0
2001-02-11 23:00:00+00:00,26.0,,3.0,14.0,,361.0,41.0,595.0,6.0,81.0,,72.0,,62.0
2001-02-12 00:00:00+00:00,14.0,,2.0,8.0,,165.0,58.0,311.0,6.0,52.0,,45.0,,37.0
2001-02-12 01:00:00+00:00,7.0,,1.0,4.0,,57.0,52.0,139.0,8.0,30.0,,27.0,,20.0
2001-02-12 02:00:00+00:00,3.0,,0.0,2.0,,23.0,46.0,82.0,10.0,20.0,,23.0,,11.0
2001-02-12 03:00:00+00:00,2.0,,0.0,1.0,,21.0,44.0,77.0,9.0,16.0,,21.0,,9.0
2001-02-12 04:00:00+00:00,2.0,,0.0,1.0,,14.0,39.0,60.0,11.0,12.0,,16.0,,8.0
2001-02-12 05:00:00+00:00,1.0,,0.0,1.0,,24.0,38.0,74.0,10.0,17.0,,14.0,,7.0
2001-02-12 06:00:00+00:00,2.0,,0.0,1.0,,57.0,40.0,127.0,8.0,26.0,,16.0,,8.0
2001-02-12 07:00:00+00:00,3.0,,1.0,2.0,,185.0,40.0,324.0,6.0,38.0,,22.0,,10.0
2001-02-12 08:00:00+00:00,11.0,,3.0,5.0,,341.0,32.0,555.0,6.0,87.0,,30.0,,24.0
2001-02-12 09:00:00+00:00,16.0,,3.0,8.0,,275.0,47.0,468.0,7.0,103.0,,39.0,,35.0
2001-02-12 10:00:00+00:00,13.0,,2.0,7.0,,179.0,57.0,332.0,8.0,84.0,,54.0,,32.0
2001-02-12 11:00:00+00:00,8.0,,1.0,4.0,,118.0,62.0,243.0,11.0,65.0,,66.0,,22.0
2001-02-12 12:00:00+00:00,7.0,,1.0,4.0,,116.0,78.0,256.0,13.0,61.0,,70.0,,20.0
2001-02-12 13:00:00+00:00,7.0,,1.0,4.0,,142.0,81.0,298.0,13.0,78.0,,50.0,,20.0
2001-02-12 14:00:00+00:00,8.0,,1.0,4.0,,172.0,83.0,348.0,12.0,89.0,,41.0,,20.0
2001-02-12 15:00:00+00:00,6.0,,1.0,4.0,,104.0,75.0,234.0,14.0,64.0,,31.0,,17.0
2001-02-12 16:00:00+00:00,7.0,,1.0,4.0,,131.0,83.0,284.0,11.0,76.0,,29.0,,16.0
2001-02-12 17:00:00+00:00,10.0,,1.0,5.0,,194.0,92.0,389.0,8.0,89.0,,29.0,,22.0
2001-02-12 18:00:00+00:00,13.0,,2.0,7.0,,247.0,96.0,474.0,7.0,100.0,,30.0,,33.0
2001-02-12 19:00:00+00:00,16.0,,3.0,8.0,,337.0,74.0,591.0,6.0,97.0,,34.0,,40.0
2001-02-12 20:00:00+00:00,22.0,,4.0,11.0,,361.0,62.0,616.0,7.0,98.0,,45.0,,51.0
2001-02-12 21:00:00+00:00,19.0,,3.0,10.0,,365.0,51.0,611.0,7.0,91.0,,44.0,,45.0
2001-02-12 22:00:00+00:00,16.0,,3.0,8.0,,385.0,40.0,631.0,7.0,99.0,,42.0,,38.0
2001-02-12 23:00:00+00:00,14.0,,3.0,7.0,,373.0,50.0,621.0,7.0,87.0,,40.0,,34.0
2001-02-13 00:00:00+00:00,23.0,,4.0,11.0,,608.0,35.0,967.0,7.0,125.0,,53.0,,60.0
2001-02-13 01:00:00+00:00,20.0,,3.0,11.0,,379.0,40.0,620.0,6.0,83.0,,39.0,,57.0
2001-02-13 02:00:00+00:00,10.0,,1.0,6.0,,83.0,60.0,187.0,6.0,42.0,,30.0,,34.0
2001-02-13 03:00:00+00:00,4.0,,0.0,3.0,,55.0,51.0,135.0,7.0,16.0,,22.0,,19.0
2001-02-13 04:00:00+00:00,3.0,,0.0,2.0,,36.0,50.0,106.0,7.0,19.0,,16.0,,15.0
2001-02-13 05:00:00+00:00,2.0,,0.0,2.0,,30.0,47.0,92.0,8.0,18.0,,14.0,,13.0
2001-02-13 06:00:00+00:00,2.0,,0.0,1.0,,53.0,49.0,130.0,7.0,13.0,,16.0,,9.0
2001-02-13 07:00:00+00:00,3.0,,1.0,2.0,,204.0,48.0,362.0,6.0,26.0,,27.0,,11.0
2001-02-13 08:00:00+00:00,10.0,,3.0,5.0,,451.0,46.0,737.0,6.0,86.0,,34.0,,24.0
2001-02-13 09:00:00+00:00,17.0,,3.0,8.0,,295.0,57.0,509.0,7.0,102.0,,40.0,,36.0
2001-02-13 10:00:00+00:00,10.0,,1.0,6.0,,158.0,60.0,302.0,8.0,79.0,,51.0,,33.0
2001-02-13 11:00:00+00:00,7.0,,1.0,5.0,,138.0,65.0,276.0,9.0,76.0,,52.0,,28.0
2001-02-13 12:00:00+00:00,6.0,,1.0,4.0,,178.0,76.0,349.0,9.0,82.0,,39.0,,20.0
2001-02-13 13:00:00+00:00,7.0,,1.0,4.0,,145.0,87.0,309.0,11.0,97.0,,31.0,,21.0
2001-02-13 14:00:00+00:00,9.0,,1.0,6.0,,139.0,106.0,320.0,13.0,99.0,,33.0,,27.0
2001-02-13 15:00:00+00:00,8.0,,1.0,4.0,,101.0,76.0,230.0,18.0,67.0,,26.0,,20.0
2001-02-13 16:00:00+00:00,7.0,,1.0,3.0,,89.0,54.0,190.0,19.0,46.0,,22.0,,14.0
2001-02-13 17:00:00+00:00,7.0,,1.0,3.0,,103.0,54.0,212.0,17.0,50.0,,21.0,,14.0
2001-02-13 18:00:00+00:00,10.0,,1.0,4.0,,169.0,65.0,324.0,9.0,63.0,,25.0,,19.0
2001-02-13 19:00:00+00:00,13.0,,2.0,6.0,,171.0,73.0,335.0,7.0,32.0,,42.0,,28.0
2001-02-13 20:00:00+00:00,11.0,,2.0,6.0,,143.0,68.0,288.0,7.0,53.0,,44.0,,29.0
2001-02-13 21:00:00+00:00,7.0,,1.0,4.0,,81.0,66.0,191.0,8.0,45.0,,37.0,,20.0
2001-02-13 22:00:00+00:00,7.0,,1.0,3.0,,163.0,59.0,309.0,7.0,56.0,,36.0,,18.0
2001-02-13 23:00:00+00:00,9.0,,1.0,4.0,,175.0,60.0,328.0,7.0,66.0,,33.0,,21.0
2001-02-14 00:00:00+00:00,7.0,,1.0,4.0,,164.0,59.0,310.0,7.0,60.0,,25.0,,18.0
2001-02-14 01:00:00+00:00,6.0,,0.0,4.0,,54.0,54.0,138.0,12.0,43.0,,20.0,,17.0
2001-02-14 02:00:00+00:00,2.0,,0.0,2.0,,12.0,37.0,56.0,25.0,12.0,,14.0,,9.0
2001-02-14 03:00:00+00:00,1.0,,0.0,1.0,,6.0,24.0,34.0,31.0,8.0,,10.0,,6.0
2001-02-14 04:00:00+00:00,0.0,,0.0,0.0,,4.0,20.0,26.0,36.0,16.0,,8.0,,5.0
2001-02-14 05:00:00+00:00,0.0,,0.0,0.0,,5.0,20.0,27.0,37.0,9.0,,7.0,,4.0
2001-02-14 06:00:00+00:00,1.0,,0.0,0.0,,13.0,37.0,57.0,26.0,13.0,,9.0,,4.0
2001-02-14 07:00:00+00:00,2.0,,1.0,1.0,,70.0,66.0,174.0,10.0,22.0,,15.0,,6.0
2001-02-14 08:00:00+00:00,5.0,,1.0,2.0,,136.0,76.0,285.0,7.0,43.0,,24.0,,14.0
2001-02-14 09:00:00+00:00,8.0,,1.0,4.0,,97.0,70.0,219.0,10.0,52.0,,25.0,,19.0
2001-02-14 10:00:00+00:00,5.0,,1.0,3.0,,84.0,69.0,198.0,10.0,46.0,,31.0,,15.0
2001-02-14 11:00:00+00:00,6.0,,1.0,3.0,,116.0,72.0,250.0,9.0,56.0,,45.0,,20.0
2001-02-14 12:00:00+00:00,5.0,,1.0,3.0,,90.0,67.0,206.0,12.0,43.0,,43.0,,20.0
2001-02-14 13:00:00+00:00,5.0,,1.0,3.0,,88.0,65.0,200.0,15.0,35.0,,42.0,,18.0
2001-02-14 14:00:00+00:00,5.0,,1.0,3.0,,69.0,64.0,170.0,17.0,24.0,,48.0,,18.0
2001-02-14 15:00:00+00:00,5.0,,1.0,3.0,,61.0,62.0,157.0,18.0,29.0,,47.0,,16.0
2001-02-14 16:00:00+00:00,4.0,,1.0,2.0,,71.0,64.0,172.0,17.0,41.0,,47.0,,13.0
2001-02-14 17:00:00+00:00,6.0,,1.0,3.0,,83.0,71.0,199.0,12.0,33.0,,45.0,,17.0
2001-02-14 18:00:00+00:00,6.0,,1.0,3.0,,91.0,73.0,213.0,9.0,33.0,,44.0,,20.0
2001-02-14 19:00:00+00:00,6.0,,1.0,3.0,,79.0,62.0,183.0,11.0,27.0,,35.0,,18.0
2001-02-14 20:00:00+00:00,5.0,,1.0,3.0,,73.0,61.0,173.0,11.0,23.0,,32.0,,16.0
2001-02-14 21:00:00+00:00,6.0,,1.0,3.0,,85.0,65.0,196.0,9.0,27.0,,33.0,,16.0
2001-02-14 22:00:00+00:00,4.0,,1.0,2.0,,52.0,50.0,129.0,12.0,21.0,,22.0,,12.0
2001-02-14 23:00:00+00:00,2.0,,0.0,1.0,,30.0,39.0,85.0,18.0,12.0,,17.0,,8.0
2001-02-15 00:00:00+00:00,2.0,,0.0,1.0,,27.0,38.0,80.0,19.0,9.0,,16.0,,7.0
2001-02-15 01:00:00+00:00,1.0,,0.0,1.0,,15.0,31.0,54.0,27.0,5.0,,14.0,,6.0
2001-02-15 02:00:00+00:00,1.0,,0.0,1.0,,10.0,26.0,41.0,33.0,4.0,,12.0,,4.0
2001-02-15 03:00:00+00:00,0.0,,0.0,0.0,,10.0,23.0,38.0,34.0,3.0,,10.0,,4.0
2001-02-15 04:00:00+00:00,0.0,,0.0,0.0,,6.0,18.0,28.0,36.0,4.0,,8.0,,3.0
2001-02-15 05:00:00+00:00,0.0,,0.0,0.0,,6.0,22.0,32.0,33.0,6.0,,8.0,,3.0
2001-02-15 06:00:00+00:00,1.0,,0.0,0.0,,15.0,35.0,58.0,26.0,13.0,,9.0,,4.0
2001-02-15 07:00:00+00:00,1.0,,1.0,1.0,,61.0,53.0,146.0,14.0,17.0,,13.0,,5.0
2001-02-15 08:00:00+00:00,5.0,,1.0,2.0,,127.0,62.0,258.0,8.0,40.0,,20.0,,11.0
2001-02-15 09:00:00+00:00,8.0,,1.0,4.0,,116.0,63.0,241.0,10.0,57.0,,28.0,,19.0
2001-02-15 10:00:00+00:00,6.0,,1.0,3.0,,82.0,61.0,187.0,16.0,50.0,,37.0,,18.0
2001-02-15 11:00:00+00:00,5.0,,1.0,3.0,,60.0,56.0,147.0,25.0,39.0,,36.0,,23.0
2001-02-15 12:00:00+00:00,4.0,,1.0,3.0,,62.0,59.0,153.0,25.0,32.0,,39.0,,17.0
2001-02-15 13:00:00+00:00,5.0,,1.0,3.0,,59.0,61.0,151.0,27.0,28.0,,40.0,,17.0
2001-02-15 14:00:00+00:00,5.0,,1.0,3.0,,59.0,64.0,155.0,28.0,36.0,,46.0,,19.0
2001-02-15 15:00:00+00:00,4.0,,0.0,2.0,,48.0,57.0,131.0,27.0,42.0,,41.0,,14.0
2001-02-15 16:00:00+00:00,3.0,,1.0,2.0,,66.0,65.0,165.0,16.0,40.0,,27.0,,12.0
2001-02-15 17:00:00+00:00,6.0,,1.0,3.0,,103.0,73.0,231.0,10.0,32.0,,28.0,,20.0
2001-02-15 18:00:00+00:00,6.0,,1.0,4.0,,95.0,72.0,217.0,9.0,27.0,,33.0,,19.0
2001-02-15 19:00:00+00:00,7.0,,1.0,4.0,,97.0,72.0,221.0,8.0,26.0,,41.0,,17.0
2001-02-15 20:00:00+00:00,7.0,,1.0,4.0,,111.0,77.0,247.0,7.0,34.0,,51.0,,19.0
2001-02-15 21:00:00+00:00,6.0,,1.0,4.0,,84.0,76.0,205.0,9.0,53.0,,43.0,,17.0
2001-02-15 22:00:00+00:00,4.0,,1.0,3.0,,62.0,70.0,164.0,11.0,40.0,,34.0,,12.0
2001-02-15 23:00:00+00:00,4.0,,1.0,2.0,,55.0,70.0,155.0,11.0,38.0,,32.0,,10.0
2001-02-16 00:00:00+00:00,3.0,,0.0,2.0,,38.0,59.0,118.0,17.0,28.0,,27.0,,10.0
2001-02-16 01:00:00+00:00,2.0,,0.0,1.0,,24.0,45.0,82.0,25.0,23.0,,21.0,,7.0
2001-02-16 02:00:00+00:00,1.0,,0.0,1.0,,19.0,36.0,64.0,29.0,20.0,,16.0,,5.0
2001-02-16 03:00:00+00:00,1.0,,0.0,1.0,,15.0,34.0,57.0,30.0,18.0,,14.0,,5.0
2001-02-16 04:00:00+00:00,1.0,,0.0,0.0,,9.0,26.0,40.0,39.0,15.0,,12.0,,4.0
2001-02-16 05:00:00+00:00,1.0,,0.0,0.0,,11.0,34.0,51.0,35.0,19.0,,12.0,,4.0
2001-02-16 06:00:00+00:00,1.0,,0.0,1.0,,27.0,52.0,93.0,22.0,26.0,,13.0,,5.0
2001-02-16 07:00:00+00:00,3.0,,1.0,1.0,,132.0,70.0,272.0,7.0,40.0,,21.0,,8.0
2001-02-16 08:00:00+00:00,7.0,,2.0,3.0,,178.0,78.0,350.0,7.0,61.0,,30.0,,17.0
2001-02-16 09:00:00+00:00,12.0,,2.0,6.0,,176.0,83.0,353.0,8.0,83.0,,42.0,,33.0
2001-02-16 10:00:00+00:00,10.0,,1.0,5.0,,115.0,80.0,256.0,13.0,65.0,,53.0,,27.0
2001-02-16 11:00:00+00:00,6.0,,1.0,4.0,,84.0,80.0,209.0,20.0,52.0,,56.0,,22.0
2001-02-16 12:00:00+00:00,5.0,,1.0,3.0,,66.0,78.0,180.0,27.0,37.0,,51.0,,20.0
2001-02-16 13:00:00+00:00,5.0,,1.0,3.0,,57.0,76.0,164.0,32.0,34.0,,43.0,,19.0
2001-02-16 14:00:00+00:00,5.0,,1.0,3.0,,53.0,72.0,153.0,37.0,28.0,,37.0,,14.0
2001-02-16 15:00:00+00:00,5.0,,1.0,2.0,,50.0,72.0,149.0,36.0,27.0,,41.0,,13.0
2001-02-16 16:00:00+00:00,4.0,,1.0,2.0,,47.0,73.0,145.0,34.0,27.0,,41.0,,15.0
2001-02-16 17:00:00+00:00,5.0,,1.0,3.0,,65.0,88.0,187.0,23.0,22.0,,50.0,,20.0
2001-02-16 18:00:00+00:00,6.0,,1.0,3.0,,82.0,106.0,233.0,13.0,27.0,,55.0,,20.0
2001-02-16 19:00:00+00:00,8.0,,1.0,4.0,,104.0,114.0,274.0,9.0,28.0,,59.0,,24.0
2001-02-16 20:00:00+00:00,7.0,,1.0,5.0,,111.0,109.0,279.0,8.0,37.0,,58.0,,24.0
2001-02-16 21:00:00+00:00,8.0,,2.0,5.0,,146.0,110.0,334.0,6.0,48.0,,68.0,,21.0
2001-02-16 22:00:00+00:00,7.0,,1.0,5.0,,110.0,100.0,268.0,7.0,40.0,,47.0,,20.0
2001-02-16 23:00:00+00:00,5.0,,1.0,4.0,,68.0,85.0,188.0,10.0,32.0,,32.0,,15.0
2001-02-17 00:00:00+00:00,5.0,,1.0,3.0,,54.0,84.0,168.0,13.0,28.0,,26.0,,14.0
2001-02-17 01:00:00+00:00,4.0,,1.0,2.0,,56.0,85.0,171.0,13.0,25.0,,22.0,,12.0
2001-02-17 02:00:00+00:00,4.0,,1.0,2.0,,45.0,77.0,146.0,16.0,22.0,,19.0,,12.0
2001-02-17 03:00:00+00:00,3.0,,0.0,2.0,,52.0,80.0,160.0,14.0,18.0,,16.0,,10.0
2001-02-17 04:00:00+00:00,3.0,,0.0,2.0,,49.0,73.0,149.0,15.0,21.0,,15.0,,9.0
2001-02-17 05:00:00+00:00,2.0,,0.0,1.0,,41.0,66.0,129.0,15.0,14.0,,13.0,,8.0
2001-02-17 06:00:00+00:00,2.0,,0.0,1.0,,29.0,71.0,115.0,16.0,25.0,,14.0,,8.0
2001-02-17 07:00:00+00:00,3.0,,1.0,2.0,,58.0,81.0,169.0,9.0,21.0,,19.0,,10.0
2001-02-17 08:00:00+00:00,3.0,,1.0,2.0,,101.0,82.0,237.0,7.0,36.0,,30.0,,11.0
2001-02-17 09:00:00+00:00,4.0,,1.0,2.0,,167.0,85.0,340.0,10.0,67.0,,32.0,,12.0
2001-02-17 10:00:00+00:00,7.0,,2.0,4.0,,191.0,108.0,401.0,9.0,89.0,,56.0,,19.0
2001-02-17 11:00:00+00:00,8.0,,2.0,4.0,,210.0,147.0,470.0,10.0,107.0,,63.0,,22.0
2001-02-17 12:00:00+00:00,9.0,,2.0,5.0,,161.0,148.0,395.0,13.0,122.0,,36.0,,24.0
2001-02-17 13:00:00+00:00,7.0,,1.0,4.0,,90.0,116.0,255.0,23.0,69.0,,21.0,,19.0
2001-02-17 14:00:00+00:00,6.0,,1.0,3.0,,69.0,86.0,192.0,33.0,50.0,,17.0,,15.0
2001-02-17 15:00:00+00:00,4.0,,0.0,2.0,,38.0,57.0,115.0,44.0,35.0,,11.0,,10.0
2001-02-17 16:00:00+00:00,3.0,,0.0,2.0,,32.0,48.0,96.0,49.0,29.0,,9.0,,7.0
2001-02-17 17:00:00+00:00,3.0,,0.0,1.0,,32.0,62.0,112.0,39.0,24.0,,13.0,,7.0
2001-02-17 18:00:00+00:00,4.0,,1.0,2.0,,62.0,97.0,191.0,18.0,26.0,,34.0,,8.0
2001-02-17 19:00:00+00:00,7.0,,1.0,3.0,,108.0,116.0,282.0,7.0,24.0,,81.0,,16.0
2001-02-17 20:00:00+00:00,7.0,,1.0,3.0,,86.0,105.0,236.0,8.0,41.0,,62.0,,17.0
2001-02-17 21:00:00+00:00,8.0,,2.0,4.0,,132.0,102.0,304.0,7.0,40.0,,72.0,,18.0
2001-02-17 22:00:00+00:00,7.0,,1.0,4.0,,84.0,102.0,231.0,7.0,39.0,,66.0,,18.0
2001-02-17 23:00:00+00:00,6.0,,1.0,3.0,,85.0,96.0,227.0,7.0,36.0,,50.0,,16.0
2001-02-18 00:00:00+00:00,6.0,,1.0,3.0,,109.0,95.0,262.0,7.0,34.0,,33.0,,15.0
2001-02-18 01:00:00+00:00,7.0,,2.0,4.0,,230.0,88.0,440.0,6.0,56.0,,29.0,,17.0
2001-02-18 02:00:00+00:00,12.0,,3.0,6.0,,452.0,87.0,779.0,6.0,89.0,,37.0,,26.0
2001-02-18 03:00:00+00:00,18.0,,3.0,8.0,,454.0,56.0,752.0,6.0,100.0,,37.0,,41.0
2001-02-18 04:00:00+00:00,11.0,,1.0,6.0,,184.0,71.0,354.0,6.0,54.0,,22.0,,27.0
2001-02-18 05:00:00+00:00,5.0,,1.0,3.0,,113.0,67.0,240.0,6.0,43.0,,22.0,,16.0
2001-02-18 06:00:00+00:00,4.0,,1.0,2.0,,171.0,59.0,322.0,6.0,57.0,,17.0,,15.0
2001-02-18 07:00:00+00:00,5.0,,1.0,3.0,,137.0,57.0,267.0,6.0,48.0,,14.0,,19.0
2001-02-18 08:00:00+00:00,4.0,,0.0,2.0,,88.0,65.0,200.0,9.0,35.0,,17.0,,14.0
2001-02-18 09:00:00+00:00,3.0,,1.0,1.0,,32.0,55.0,105.0,21.0,41.0,,29.0,,9.0
2001-02-18 10:00:00+00:00,4.0,,0.0,1.0,,25.0,44.0,83.0,32.0,28.0,,36.0,,6.0
2001-02-18 11:00:00+00:00,1.0,,0.0,1.0,,27.0,45.0,87.0,36.0,26.0,,38.0,,5.0
2001-02-18 12:00:00+00:00,1.0,,0.0,1.0,,26.0,42.0,82.0,41.0,18.0,,32.0,,7.0
2001-02-18 13:00:00+00:00,2.0,,0.0,1.0,,26.0,44.0,84.0,44.0,11.0,,28.0,,7.0
2001-02-18 14:00:00+00:00,2.0,,0.0,1.0,,20.0,39.0,71.0,50.0,19.0,,31.0,,6.0
2001-02-18 15:00:00+00:00,1.0,,0.0,1.0,,21.0,47.0,79.0,43.0,13.0,,42.0,,6.0
2001-02-18 16:00:00+00:00,2.0,,0.0,1.0,,24.0,53.0,89.0,36.0,18.0,,43.0,,6.0
2001-02-18 17:00:00+00:00,2.0,,0.0,1.0,,33.0,61.0,112.0,27.0,31.0,,39.0,,7.0
2001-02-18 18:00:00+00:00,2.0,,0.0,1.0,,28.0,52.0,94.0,28.0,17.0,,31.0,,6.0
2001-02-18 19:00:00+00:00,2.0,,0.0,1.0,,30.0,50.0,96.0,24.0,12.0,,27.0,,7.0
2001-02-18 20:00:00+00:00,2.0,,1.0,1.0,,41.0,59.0,122.0,15.0,12.0,,38.0,,7.0
2001-02-18 21:00:00+00:00,3.0,,1.0,1.0,,43.0,57.0,123.0,14.0,13.0,,33.0,,8.0
2001-02-18 22:00:00+00:00,2.0,,0.0,1.0,,38.0,50.0,108.0,15.0,16.0,,26.0,,6.0
2001-02-18 23:00:00+00:00,0.0,,0.0,1.0,,21.0,39.0,71.0,22.0,13.0,,19.0,,1.0
2001-02-19 00:00:00+00:00,0.0,,0.0,1.0,,20.0,39.0,69.0,24.0,13.0,,18.0,,1.0
2001-02-19 01:00:00+00:00,0.0,,0.0,1.0,,10.0,29.0,44.0,31.0,21.0,,12.0,,1.0
2001-02-19 02:00:00+00:00,0.0,,0.0,1.0,,8.0,25.0,37.0,33.0,14.0,,8.0,,1.0
2001-02-19 03:00:00+00:00,2.0,,0.0,1.0,,7.0,20.0,30.0,38.0,5.0,,8.0,,10.0
2001-02-19 04:00:00+00:00,0.0,,0.0,1.0,,4.0,15.0,21.0,41.0,6.0,,8.0,,1.0
2001-02-19 05:00:00+00:00,0.0,,0.0,1.0,,5.0,16.0,24.0,40.0,12.0,,8.0,,1.0
2001-02-19 06:00:00+00:00,0.0,,0.0,1.0,,15.0,35.0,57.0,29.0,19.0,,9.0,,1.0
2001-02-19 07:00:00+00:00,0.0,,1.0,1.0,,64.0,64.0,163.0,14.0,28.0,,15.0,,1.0
2001-02-19 08:00:00+00:00,13.0,,1.0,6.0,,126.0,76.0,268.0,8.0,46.0,,24.0,,26.0
2001-02-19 09:00:00+00:00,0.0,,1.0,1.0,,110.0,71.0,240.0,12.0,54.0,,30.0,,1.0
2001-02-19 10:00:00+00:00,3.0,,1.0,2.0,,84.0,64.0,193.0,16.0,57.0,,38.0,,11.0
2001-02-19 11:00:00+00:00,5.0,,1.0,3.0,,77.0,59.0,177.0,20.0,46.0,,49.0,,21.0
2001-02-19 12:00:00+00:00,5.0,,1.0,3.0,,66.0,58.0,158.0,25.0,39.0,,53.0,,27.0
2001-02-19 13:00:00+00:00,4.0,,1.0,3.0,,48.0,53.0,126.0,33.0,32.0,,40.0,,24.0
2001-02-19 14:00:00+00:00,5.0,,1.0,3.0,,52.0,57.0,136.0,34.0,34.0,,35.0,,20.0
2001-02-19 15:00:00+00:00,4.0,,0.0,2.0,,50.0,60.0,137.0,36.0,32.0,,38.0,,15.0
2001-02-19 16:00:00+00:00,4.0,,0.0,2.0,,47.0,67.0,140.0,36.0,43.0,,24.0,,12.0
2001-02-19 17:00:00+00:00,4.0,,0.0,2.0,,61.0,70.0,164.0,31.0,39.0,,25.0,,11.0
2001-02-19 18:00:00+00:00,6.0,,1.0,3.0,,98.0,89.0,239.0,17.0,37.0,,33.0,,14.0
2001-02-19 19:00:00+00:00,11.0,,2.0,5.0,,207.0,98.0,415.0,8.0,58.0,,30.0,,23.0
2001-02-19 20:00:00+00:00,20.0,,3.0,9.0,,342.0,81.0,606.0,9.0,81.0,,44.0,,40.0
2001-02-19 21:00:00+00:00,17.0,,2.0,8.0,,247.0,80.0,459.0,6.0,72.0,,70.0,,38.0
2001-02-19 22:00:00+00:00,10.0,,1.0,6.0,,94.0,82.0,227.0,7.0,53.0,,42.0,,31.0
2001-02-19 23:00:00+00:00,5.0,,1.0,4.0,,104.0,78.0,239.0,6.0,42.0,,48.0,,23.0
2001-02-20 00:00:00+00:00,7.0,,1.0,4.0,,112.0,69.0,240.0,6.0,51.0,,43.0,,22.0
2001-02-20 01:00:00+00:00,4.0,,0.0,3.0,,34.0,61.0,113.0,14.0,33.0,,28.0,,21.0
2001-02-20 02:00:00+00:00,2.0,,0.0,1.0,,14.0,45.0,67.0,24.0,24.0,,19.0,,12.0
2001-02-20 03:00:00+00:00,1.0,,0.0,1.0,,13.0,43.0,64.0,25.0,20.0,,17.0,,9.0
2001-02-20 04:00:00+00:00,1.0,,0.0,1.0,,7.0,33.0,43.0,33.0,19.0,,13.0,,8.0
2001-02-20 05:00:00+00:00,1.0,,0.0,0.0,,7.0,32.0,43.0,31.0,18.0,,11.0,,6.0
2001-02-20 06:00:00+00:00,2.0,,0.0,0.0,,36.0,51.0,105.0,16.0,31.0,,12.0,,6.0
